id,PROPERTY TYPE,CITY,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,HOA/MONTH,LATITUDE,LONGITUDE,community,floor
NY_2566,Condo/Co-op,Elmhurst,1.0,1.0,Berkshire Green,550.0,,1927.0,127.0,,40.7447076,-73.883558,Berkshire Green,No
NY_4900,Townhouse,Staten Island,6.0,3.0,Oakwood,2000.0,4000.0,1960.0,684.0,,40.5606391,-74.1263129,Oakwood,hardwood floor
NY_1776,Single Family Residential,Staten Island,4.0,3.0,Tottenville,4560.0,10200.0,1988.0,79.0,,40.51047620000001,-74.2320785,Tottenville,No
NY_1280,Condo/Co-op,Bronx,0.0,1.0,Bronx,600.0,,1966.0,313.0,,40.8780303,-73.91692259999998,Bronx,No
NY_2298,Condo/Co-op,Glen Oaks,2.0,1.0,Glen Oaks Vill,651.0,,1950.0,558.0,,40.7508439,-73.7172276,Glen Oaks Vill,wood floor
NY_4844,Single Family Residential,Staten Island,3.0,2.0,Oakwood - New Dorp Beach,1900.0,1800.0,1980.0,642.0,,40.5611764,-74.10086,Oakwood - New Dorp Beach,No
NY_3870,Condo/Co-op,Flushing,1.0,1.0,Royal Tower Condo,620.0,,1990.0,144.0,261.0,40.7662098,-73.8188885,Royal Tower Condo,wood floor
NY_4110,Single Family Residential,Bronx,3.0,2.0,Bronx,1530.0,1916.0,1950.0,878.0,,40.871822,-73.851448,,No
NY_3053,Single Family Residential,Staten Island,6.0,5.0,Todt Hill,3900.0,38862.0,1920.0,906.0,,40.5951568,-74.11192940000002,Todt Hill,No
NY_5110,Condo/Co-op,Astoria,2.0,2.0,Crescent Tower,824.0,,1988.0,696.0,554.0,40.7678631,-73.9265166,Crescent Tower,wood floor
NY_9150,Single Family Residential,Staten Island,3.0,2.0,Westerleigh,1190.0,2600.0,1991.0,943.0,60.0,40.6220621,-74.14654540000002,Westerleigh,No
NY_2975,Single Family Residential,S. Ozone Park,3.0,2.0,S. Ozone Park,1200.0,2142.0,1931.0,908.0,,40.673767,-73.818214,S. Ozone Park,wood floor
NY_4018,Condo/Co-op,Rego Park,2.0,1.0,Park City Estates,900.0,,1960.0,870.0,,40.7346339,-73.86023840000001,,wood floor
NY_1143,Condo/Co-op,Staten Island,3.0,2.0,St. George,1288.0,1288.0,1960.0,134.0,1041.0,40.64793870000001,-74.08527009999997,St. George,No
NY_2391,Condo/Co-op,Kew Garden Hills,1.0,1.0,Union Turnpike Mansion,675.0,,2018.0,519.0,249.0,40.73849860000001,-73.81068540000003,Union Turnpike Mansion,No
NY_10945,Condo/Co-op,Forest Hills,2.0,1.0,The Fairview,1000.0,,1964.0,862.0,,40.7380691,-73.8473845,The Fairview,wood floor
NY_3396,Single Family Residential,Beechhurst,3.0,2.5,Beechhurst,1881.0,4886.0,1942.0,1054.0,,40.789286,-73.799488,Beechhurst,wood floor
NY_8983,Single Family Residential,Bronx,3.0,1.5,Bronx,1938.0,3998.0,1910.0,851.0,,40.90112,-73.8685305,Bronx,No
NY_1919,Single Family Residential,Staten Island,4.0,4.0,Tottenville,2912.0,3000.0,2018.0,592.0,170.0,40.5039629,-74.23179609999998,Tottenville,No
NY_131,Condo/Co-op,Bayside,1.0,1.0,Bay Terrace X,938.0,,1958.0,186.0,,40.78068560000001,-73.7823182,Bay Terrace X,wood floor
NY_3202,Single Family Residential,Staten Island,3.0,1.0,Park Hill,1200.0,2576.0,1925.0,65.0,,40.6134172,-74.0851209,Park Hill,No
NY_2474,Single Family Residential,Queens Village,4.0,3.0,Queens Village,1620.0,3000.0,1935.0,894.0,,40.702944,-73.744534,Queens Village,wood floor
NY_8792,Single Family Residential,Bronx,3.0,2.0,Bronx,1328.0,2434.0,1965.0,995.0,,40.816183,-73.80919399999998,Bronx,wood floor
NY_9917,Multi-Family (2-4 Unit),Bronx,5.0,2.0,Bronx,2570.0,3001.0,1940.0,561.0,,40.8557119,-73.860324,Bronx,No
NY_9562,Multi-Family (2-4 Unit),Richmond Hill,4.0,3.0,Richmond Hill,1617.0,2500.0,1920.0,786.0,,40.692923,-73.841502,Richmond Hill,No
NY_201,Single Family Residential,Fresh Meadows,4.0,2.5,Fresh Meadows,1980.0,4000.0,1940.0,435.0,,40.728241,-73.791088,Fresh Meadows,No
NY_5697,Multi-Family (2-4 Unit),Glendale,5.0,2.0,Glendale,2080.0,2000.0,1930.0,583.0,,40.698104,-73.892669,Glendale,No
NY_1361,Condo/Co-op,Bronx,1.0,1.0,Bronx,700.0,,1963.0,891.0,,40.8890444,-73.9137075,Bronx,No
NY_2809,Single Family Residential,Brooklyn,3.0,1.5,Brooklyn,2052.0,3000.0,1930.0,943.0,,40.61641820000001,-74.0142443,Brooklyn,No
NY_10770,Condo/Co-op,Bronx,1.0,1.0,Riverdale,700.0,,1960.0,922.0,,40.9092281,-73.90568590000002,Riverdale,No
NY_9290,Townhouse,Staten Island,5.0,2.0,Port Richmond,1920.0,5000.0,1935.0,87.0,,40.6331789,-74.1353048,Port Richmond,No
NY_6503,Multi-Family (2-4 Unit),Bronx,6.0,2.0,Bronx,2400.0,2034.0,1995.0,1052.0,,40.8239128,-73.88894379999998,Bronx,No
NY_1630,Multi-Family (2-4 Unit),Arverne,9.0,6.0,Arverne,3120.0,2000.0,2005.0,134.0,,40.5910584,-73.7896883,Arverne,No
NY_10569,Single Family Residential,Douglaston,4.0,3.0,Douglaston,2560.0,5490.0,1960.0,34.0,,40.75445300000001,-73.728148,Douglaston,No
NY_2339,Condo/Co-op,Kew Garden Hills,1.0,1.0,Union Turnpike Mansion,675.0,,2018.0,451.0,249.0,40.73849860000001,-73.81068540000003,Union Turnpike Mansion,wood floor
NY_11037,Condo/Co-op,Forest Hills,0.0,1.0,The Lincoln,550.0,,1948.0,527.0,,40.7266666,-73.8482928,The Lincoln,wood floor
NY_9422,Multi-Family (2-4 Unit),Kew Gardens,5.0,3.0,Kew Gardens,2585.0,5500.0,1915.0,470.0,,40.704239,-73.8295693,Kew Gardens,No
NY_3175,Single Family Residential,Staten Island,3.0,2.0,Dongan Hills-Above Hylan,1026.0,5000.0,1955.0,893.0,,40.593281,-74.0959847,Dongan Hills-Above Hylan,No
NY_7178,Multi-Family (2-4 Unit),Bronx,9.0,5.0,Bronx,3147.0,1864.0,1915.0,732.0,,40.8639306,-73.8931311,Bronx,No
NY_9929,Multi-Family (2-4 Unit),Brooklyn,5.0,2.0,Brooklyn,2640.0,3163.0,1930.0,348.0,,40.663205,-73.9241677,Brooklyn,No
NY_36,Condo/Co-op,Bayside,3.0,2.0,Towers At Waters Edge,1500.0,,1970.0,302.0,114.0,40.7848316,-73.77523790000002,Towers At Waters Edge,wood floor
NY_2153,Multi-Family (2-4 Unit),Brooklyn,7.0,3.0,Brooklyn,3372.0,2500.0,1905.0,1086.0,,40.687322,-73.868966,Brooklyn,wood floor
NY_6411,Condo/Co-op,Briarwood,2.0,2.0,Briarwood Terrace Condos,1010.0,,2007.0,781.0,487.0,40.711857,-73.813012,Briarwood Terrace Condos,wood floor
NY_3131,Single Family Residential,Staten Island,5.0,5.0,Todt Hill,6386.0,18240.0,1987.0,37.0,,40.60323070000001,-74.1017663,Todt Hill,No
NY_4310,Single Family Residential,Bronx,3.0,2.5,Bronx,1045.0,1563.0,1955.0,652.0,,40.891708,-73.853804,Bronx,No
NY_5042,Single Family Residential,Staten Island,3.0,2.0,New Dorp,1562.0,3840.0,1925.0,876.0,,40.5700732,-74.1162652,New Dorp,No
NY_1380,Condo/Co-op,Bronx,1.0,1.0,Riverdale,900.0,,1962.0,1032.0,,40.8825647,-73.9213061,Riverdale,No
NY_1778,Townhouse,Staten Island,5.0,4.0,Tottenville,3180.0,5621.0,2019.0,186.0,,40.5094474,-74.24978370000002,Tottenville,No
NY_5629,Condo/Co-op,Woodside,1.0,1.0,Woodside Court Condos,730.0,,1927.0,689.0,402.0,40.7473049,-73.9022312,Woodside Court Condos,No
NY_1443,Condo/Co-op,Bronx,2.0,1.0,Riverdale,950.0,,1964.0,432.0,,40.8797408,-73.92041929999998,Riverdale,No
NY_9637,Single Family Residential,Bronx,4.0,2.5,Bronx,2355.0,6499.0,1950.0,338.0,,40.8416822,-73.82102259999998,Bronx,No
NY_3235,Condo/Co-op,Staten Island,2.0,1.0,Silver Lake,831.0,837.0,1962.0,452.0,532.0,40.6316064,-74.08561850000002,Silver Lake,No
NY_6734,Single Family Residential,Bronx,3.0,1.0,Bronx,1424.0,5000.0,1954.0,113.0,,40.8477242,-73.78845190000001,Bronx,hardwood floor
NY_2573,Condo/Co-op,Elmhurst,1.0,1.0,The Continental Park,991.0,,1950.0,841.0,,40.7385497,-73.8759989,The Continental Park,wood floor
NY_5207,Townhouse,Middle Village,3.0,2.0,Middle Village,1728.0,1800.0,1940.0,484.0,,40.724314,-73.880122,Middle Village,wood floor
NY_1208,Multi-Family (2-4 Unit),Ozone Park,6.0,5.0,Ozone Park,2200.0,2500.0,2015.0,117.0,,40.685674,-73.85418299999998,Ozone Park,wood floor
NY_6590,Multi-Family (5+ Unit),Bronx,10.0,,Bronx,6084.0,3772.0,1925.0,309.0,,40.8454351,-73.8862167,Bronx,No
NY_57,Condo/Co-op,Bayside,3.0,2.0,Bay Club,1500.0,,1982.0,379.0,1225.0,40.7780359,-73.7808993,Bay Club,No
NY_10749,Condo/Co-op,Bronx,1.0,1.0,Riverdale,800.0,,1930.0,519.0,,40.89146450000001,-73.89901490000003,Riverdale,No
NY_163,Single Family Residential,Fresh Meadows,3.0,2.0,Fresh Meadows,9500.0,9500.0,1940.0,1039.0,,40.724897,-73.804203,Fresh Meadows,wood floor
NY_5448,Single Family Residential,Jamaica,3.0,1.5,Jamaica,1360.0,3188.0,1925.0,142.0,,40.691691,-73.789908,Jamaica,wood floor
NY_9840,Townhouse,Bronx,3.0,2.5,Bronx,1152.0,1799.0,1955.0,897.0,,40.854908,-73.84208199999998,Bronx,hardwood floor
NY_10744,Multi-Family (2-4 Unit),Bronx,4.0,2.5,Riverdale,1809.0,2225.0,1952.0,87.0,,40.905969,-73.897201,Riverdale,No
NY_489,Single Family Residential,Staten Island,4.0,4.0,Annandale,2495.0,2475.0,1986.0,460.0,,40.540097,-74.171767,Annandale,No
NY_2389,Condo/Co-op,Kew Garden Hills,1.0,1.0,Unionturnpikemansion,703.0,,2018.0,499.0,291.0,40.73849860000001,-73.81068540000003,Unionturnpikemansion,wood floor
NY_5122,Multi-Family (2-4 Unit),Astoria,7.0,5.0,Astoria,3400.0,2000.0,1925.0,60.0,,40.776451,-73.91628299999998,Astoria,wood floor
NY_59,Single Family Residential,Bayside,4.0,1.5,Bayside,1050.0,8000.0,1935.0,450.0,,40.77771,-73.777281,Bayside,wood floor
NY_9028,Single Family Residential,Bronx,4.0,1.5,Bronx,2259.0,,1920.0,278.0,,40.8984331,-73.86672709999998,Bronx,hardwood floor
NY_6307,Multi-Family (2-4 Unit),Jamaica,6.0,5.0,Jamaica,2394.0,4000.0,1930.0,408.0,,40.679136,-73.765365,Jamaica,wood floor
NY_417,Single Family Residential,Staten Island,3.0,2.0,Annandale,1200.0,2400.0,1978.0,200.0,,40.559069,-74.179837,Annandale,No
NY_9719,Multi-Family (2-4 Unit),Bronx,6.0,3.0,Bronx,2000.0,2800.0,1960.0,737.0,,40.8171495,-73.8106718,Bronx,No
NY_1732,Townhouse,E. Elmhurst,3.0,2.5,E. Elmhurst,1800.0,1800.0,1950.0,375.0,,40.764684,-73.879249,E. Elmhurst,wood floor
NY_3533,Multi-Family (2-4 Unit),Bronx,8.0,3.0,Bronx,3832.0,3341.0,1920.0,319.0,,40.8528067,-73.9142166,Bronx,No
NY_8400,Multi-Family (2-4 Unit),College Point,5.0,2.0,College Point,1712.0,2565.0,1930.0,362.0,,40.78893,-73.846242,College Point,wood floor
NY_10754,Condo/Co-op,Bronx,1.0,1.0,Riverdale,800.0,,1958.0,572.0,,40.8985849,-73.8972612,Riverdale,No
NY_10907,Condo/Co-op,Bronx,0.0,1.0,Riverdale,450.0,,1948.0,527.0,,40.9047141,-73.905778,Riverdale,No
NY_5240,Single Family Residential,Staten Island,4.0,2.0,Sunset Hill,1538.0,3600.0,1950.0,883.0,,40.6293223,-74.1092453,Sunset Hill,No
NY_273,Multi-Family (2-4 Unit),Bronx,7.0,3.0,Bronx,3072.0,2500.0,1930.0,534.0,,40.8130742,-73.8887547,Bronx,No
NY_8368,Multi-Family (2-4 Unit),College Point,7.0,3.0,College Point,2968.0,2726.0,1968.0,887.0,,40.778058,-73.83915,College Point,wood floor
NY_7711,Single Family Residential,Staten Island,2.0,2.0,Rossville,1937.0,646.0,1991.0,891.0,45.0,40.5469931,-74.2186892,Rossville,No
NY_10524,Condo/Co-op,Douglaston,2.0,2.0,Princeton,1075.0,,1963.0,536.0,,40.7658809,-73.74534940000002,Princeton,wood floor
NY_5342,Multi-Family (5+ Unit),Staten Island,11.0,6.0,Randall Manor,3420.0,6000.0,1931.0,107.0,,40.6371449,-74.112394,Randall Manor,No
NY_6973,Condo/Co-op,Bronx,3.0,2.0,Bronx,1068.0,,1996.0,8.0,277.0,40.807298,-73.854547,Bronx,No
NY_2823,Single Family Residential,Brooklyn,3.0,2.0,Dyker Heights,1196.0,1775.0,1920.0,66.0,,40.620309000000006,-74.012585,Dyker Heights,No
NY_10440,Single Family Residential,Staten Island,3.0,2.0,Westerleigh,1008.0,4360.0,1955.0,610.0,,40.6144949,-74.126267,Westerleigh,No
NY_6839,Single Family Residential,Brooklyn,4.0,2.0,Marine Park,1374.0,3350.0,1920.0,621.0,,40.6099151,-73.94067779999997,Marine Park,No
NY_2371,Condo/Co-op,Kew Garden Hills,2.0,1.0,Lafayette,941.0,,1949.0,956.0,,40.7272235,-73.82861329999999,Lafayette,No
NY_7908,Single Family Residential,Staten Island,3.0,2.0,Graniteville,1936.0,990.0,1987.0,918.0,260.0,40.621567,-74.1665177,Graniteville,No
NY_9517,Single Family Residential,Jamaica Hills,5.0,4.5,Jamaica Hills,3100.0,3100.0,1925.0,547.0,,40.711211,-73.79564599999998,Jamaica Hills,wood floor
NY_5335,Single Family Residential,Staten Island,3.0,2.0,West Brighton,1400.0,3780.0,1945.0,655.0,,40.6318168,-74.1130191,West Brighton,No
NY_8745,Single Family Residential,Bronx,3.0,1.5,Bronx,990.0,2500.0,1925.0,519.0,,40.8373326,-73.823458,Bronx,No
NY_2874,Townhouse,Brooklyn,6.0,3.0,Sunset Park,2432.0,2725.0,1925.0,114.0,,40.6380015,-74.0148653,Sunset Park,No
NY_10847,Condo/Co-op,Bronx,2.0,1.5,Riverdale,1100.0,,1958.0,597.0,,40.9057959,-73.90002,Riverdale,No
NY_5419,Single Family Residential,Staten Island,3.0,1.0,West Brighton,1008.0,4004.0,1950.0,991.0,,40.631173,-74.1089241,West Brighton,No
NY_5997,Condo/Co-op,Rosedale,2.0,1.5,Rosewood,1755.0,,1994.0,745.0,200.0,40.657107,-73.727664,Rosewood,wood floor
NY_2006,Townhouse,Staten Island,3.0,4.0,Tottenville,2100.0,7620.0,1950.0,1025.0,,40.5143063,-74.24325909999997,Tottenville,No
NY_8940,Single Family Residential,Bronx,3.0,2.0,Bronx,1134.0,2500.0,1920.0,512.0,,40.8982235,-73.86926559999998,Bronx,hardwood floor
NY_9466,Multi-Family (2-4 Unit),Hillcrest,8.0,5.0,Hillcrest,3043.0,5330.0,1935.0,61.0,,40.7176105,-73.8025033,Hillcrest,wood floor
NY_290,Condo/Co-op,Brooklyn,1.0,1.0,.1500 Ocean Parkway Corp,850.0,,1940.0,528.0,,40.612086,-73.9688152,.1500 Ocean Parkway Corp,wood floor
NY_9606,Multi-Family (2-4 Unit),Bronx,0.0,,Bronx,3400.0,5000.0,1920.0,779.0,,40.8314311,-73.81803570000002,Bronx,No
NY_10924,Multi-Family (2-4 Unit),Bronx,6.0,4.0,Bronx,2700.0,2178.0,1994.0,332.0,,40.8100828,-73.9197816,Bronx,No
NY_7722,Single Family Residential,Staten Island,3.0,2.0,Rossville,1088.0,1458.0,1986.0,484.0,222.0,40.547585,-74.21254990000001,Rossville,No
NY_3250,Single Family Residential,Staten Island,2.0,1.0,Grymes Hill,600.0,2108.0,1940.0,358.0,,40.6165035,-74.090203,Grymes Hill,No
NY_3641,Condo/Co-op,Brooklyn,1.0,1.0,Midwood,725.0,725.0,1932.0,499.0,475.0,40.613174,-73.9497051,Midwood,No
NY_3952,Condo/Co-op,Rego Park,1.0,1.0,Alderton,550.0,,1955.0,619.0,,40.71517100000001,-73.858255,Alderton,No
NY_3384,Condo/Co-op,Whitestone,2.0,1.0,Clearview Gardens,900.0,,1951.0,900.0,,40.7808345,-73.7970796,Clearview Gardens,wood floor
NY_3538,Multi-Family (2-4 Unit),Bronx,4.0,2.0,Bronx,2036.0,2304.0,1905.0,10.0,,40.8541354,-73.918553,Bronx,No
NY_1454,Condo/Co-op,Bronx,1.0,1.0,Riverdale,850.0,,1934.0,373.0,,40.883124,-73.91646329999998,Riverdale,No
NY_3417,Townhouse,Whitestone,3.0,2.0,Whitestone,1232.0,2250.0,1950.0,529.0,,40.777144,-73.79916899999998,Whitestone,wood floor
NY_3392,Condo/Co-op,Beechhurst,2.0,1.0,Le Havre,1000.0,,1953.0,814.0,,40.791658700000006,-73.7982296,Le Havre,wood floor
NY_357,Single Family Residential,Staten Island,3.0,2.0,Eltingville,864.0,4000.0,1960.0,327.0,,40.53581920000001,-74.1562691,Eltingville,No
NY_3424,Condo/Co-op,Beechhurst,1.0,1.0,Beechhurst Towers,725.0,,1928.0,1012.0,,40.7942899,-73.80139,Beechhurst Towers,wood floor
NY_7612,Single Family Residential,Staten Island,4.0,4.0,Princes Bay,3700.0,13000.0,1989.0,743.0,,40.5174501,-74.20660579999998,Princes Bay,No
NY_5321,Single Family Residential,Staten Island,3.0,1.0,West Brighton,1050.0,2914.0,1925.0,285.0,,40.633256,-74.1097041,West Brighton,No
NY_2203,Condo/Co-op,Brooklyn,2.0,1.0,Ocean Hill,990.0,,1996.0,719.0,570.0,40.6804618,-73.91455359999998,Ocean Hill,wood floor
NY_10596,Condo/Co-op,Little Neck,1.0,1.0,Deepdale Gardens,650.0,,1950.0,240.0,,40.7571013,-73.7235541,Deepdale Gardens,No
NY_3132,Townhouse,Staten Island,6.0,5.0,Clifton,2695.0,4916.0,2017.0,696.0,,40.6182105,-74.0741108,Clifton,No
NY_126,Condo/Co-op,Bayside,2.0,2.0,Towers At Water's Edge,1600.0,,1970.0,242.0,200.0,40.7767357,-73.7725677,Towers At Water's Edge,No
NY_4322,Single Family Residential,Bronx,4.0,1.5,Bronx,1600.0,1968.0,1958.0,30.0,,40.884339,-73.853022,Bronx,No
NY_2993,Multi-Family (2-4 Unit),Far Rockaway,8.0,5.0,Far Rockaway,3519.0,2246.0,2003.0,1030.0,,40.593356,-73.759252,Far Rockaway,wood floor
NY_1577,Condo/Co-op,New York,1.0,1.0,Off Island,668.0,668.0,1971.0,285.0,620.0,40.7095003,-74.0026069,Off Island,No
NY_482,Single Family Residential,Staten Island,3.0,2.0,Annandale,1472.0,2300.0,1978.0,599.0,,40.5539599,-74.179748,Annandale,No
NY_4444,Condo/Co-op,E. Elmhurst,1.0,1.0,Garden Bay Manor,677.0,,1939.0,470.0,468.0,40.7680234,-73.8936137,Garden Bay Manor,wood floor
NY_2956,Single Family Residential,Wakefield,5.0,4.0,Wakefield,4000.0,4000.0,1975.0,33.0,,40.669582,-73.824876,Wakefield,No
NY_11014,Townhouse,Forest Hills,3.0,2.0,Forest Hills,1250.0,2800.0,1945.0,1003.0,,40.721055,-73.854541,Forest Hills,No
NY_7972,Condo/Co-op,Staten Island,4.0,2.0,Arlington,1398.0,1540.0,1991.0,179.0,289.0,40.635033,-74.169574,Arlington,No
NY_1479,Condo/Co-op,Bronx,2.0,2.0,Riverdale,1000.0,,1950.0,831.0,,40.8866671,-73.9083796,Riverdale,No
NY_6041,Townhouse,Richmond Hill,3.0,1.0,Richmond Hill,1200.0,2000.0,1925.0,348.0,,40.6902635,-73.81915,Richmond Hill,wood floor
NY_8167,Condo/Co-op,Flushing,1.0,1.0,Flushing,780.0,,1950.0,514.0,,40.7557399,-73.83074,Flushing,wood floor
NY_8032,Single Family Residential,Staten Island,2.0,2.0,Graniteville,1152.0,1710.0,2003.0,989.0,,40.627013,-74.151664,Graniteville,No
NY_6913,Condo/Co-op,Bronx,2.0,1.0,Bronx,750.0,,1967.0,864.0,,40.8232931,-73.8708045,Bronx,No
NY_1425,Condo/Co-op,Bronx,2.0,1.0,Bronx,786.0,,1960.0,640.0,,40.8824473,-73.8968616,Bronx,No
NY_8964,Single Family Residential,Bronx,3.0,1.5,Bronx,1476.0,,1960.0,110.0,,40.900146,-73.8705978,Bronx,No
NY_1237,Condo/Co-op,Sunnyside,1.0,1.0,Laurel Hill Manor Inc.,710.0,,1931.0,597.0,,40.742889,-73.92191,Laurel Hill Manor Inc.,wood floor
NY_3150,Single Family Residential,Staten Island,2.0,3.0,Clifton,1350.0,784.0,1998.0,1030.0,,40.6214776,-74.0787548,Clifton,No
NY_7115,Multi-Family (2-4 Unit),Bronx,5.0,3.0,Bronx,2510.0,2278.0,1931.0,141.0,,40.8170179,-73.86395390000001,Bronx,No
NY_10460,Single Family Residential,Staten Island,2.0,1.0,Heartland Village,715.0,715.0,1988.0,296.0,172.0,40.584971,-74.1625751,Heartland Village,No
NY_9727,Single Family Residential,Bronx,3.0,3.0,Bronx,2322.0,2500.0,1920.0,1045.0,,40.8459069,-73.85314,Bronx,hardwood floor
NY_2390,Condo/Co-op,Kew Garden Hills,2.0,1.0,Union Turnpike Mansion,668.0,,2018.0,523.0,247.0,40.73849860000001,-73.81068540000003,Union Turnpike Mansion,wood floor
NY_7210,Multi-Family (2-4 Unit),Bronx,3.0,3.5,Bronx,3710.0,2752.0,1920.0,11.0,,40.8703586,-73.8840621,Bronx,No
NY_2485,Condo/Co-op,Elmhurst,1.0,1.0,Toledo Court,800.0,,1962.0,1086.0,,40.736467,-73.86881,Toledo Court,wood floor
NY_5723,Condo/Co-op,Ridgewood,2.0,2.0,Glendale Condominium,895.0,,2005.0,183.0,506.0,40.7001566,-73.88218499999998,Glendale Condominium,wood floor
NY_1472,Condo/Co-op,Bronx,1.0,1.0,Riverdale,867.0,5000.0,1950.0,612.0,,40.8901468,-73.9133401,Riverdale,No
NY_6599,Multi-Family (2-4 Unit),Bronx,5.0,3.0,Bronx,2340.0,1886.0,1998.0,590.0,,40.840666,-73.889002,Bronx,No
NY_8257,Multi-Family (2-4 Unit),Bayside,3.0,2.0,Bayside,2024.0,2200.0,1955.0,827.0,,40.76220900000001,-73.775511,Bayside,wood floor
NY_8096,Condo/Co-op,Bronx,2.0,1.0,Bronx,950.0,,1951.0,677.0,,40.863759,-73.9084665,Bronx,No
NY_8038,Single Family Residential,Staten Island,3.0,2.0,Mariners Harbor,1008.0,3975.0,1899.0,744.0,,40.6350112,-74.15883790000002,Mariners Harbor,No
NY_9401,Condo/Co-op,Kew Gardens,1.0,1.0,Silver Towers,750.0,,1960.0,904.0,,40.7124099,-73.82643990000003,Silver Towers,No
NY_2401,Condo/Co-op,Flushing,1.0,1.0,Georgetown Mews,720.0,,1956.0,663.0,,40.7331883,-73.8173647,Georgetown Mews,No
NY_9442,Townhouse,Fresh Meadows,6.0,3.5,Fresh Meadows,1728.0,2392.0,2003.0,735.0,,40.7186,-73.80176,Fresh Meadows,No
NY_9313,Condo/Co-op,Kew Gardens,2.0,1.0,Buckingham,1200.0,,1940.0,402.0,,40.705233,-73.832821,Buckingham,wood floor
NY_8592,Single Family Residential,Laurelton,4.0,2.5,Laurelton,2392.0,3920.0,1920.0,339.0,,40.679587,-73.74736999999998,Laurelton,wood floor
NY_2343,Condo/Co-op,Kew Garden Hills,2.0,1.0,Regency Gardens,900.0,,1941.0,267.0,,40.7191184,-73.8181119,Regency Gardens,wood floor
NY_3561,Vacant Land,Bronx,,,Bronx,2328.0,2500.0,1899.0,508.0,,40.8527503,-73.90675379999998,Bronx,No
NY_9861,Townhouse,Bronx,3.0,1.5,Bronx,1782.0,1799.0,1950.0,1082.0,,40.84113,-73.8263,Bronx,No
NY_10318,Townhouse,Staten Island,3.0,2.0,New Springville,2556.0,4606.0,1965.0,460.0,,40.59561710000001,-74.16388359999998,New Springville,No
NY_8979,Single Family Residential,Bronx,3.0,2.0,Bronx,1800.0,2500.0,1920.0,199.0,,40.8996611,-73.865866,Bronx,hardwood floor
NY_4258,Condo/Co-op,Bronx,1.0,1.0,Bronx,850.0,,1957.0,505.0,,40.8921644,-73.8562959,Bronx,No
NY_7961,Single Family Residential,Staten Island,3.0,3.0,Mariners Harbor,1552.0,3625.0,1915.0,530.0,,40.63526629999999,-74.16590179999999,Mariners Harbor,No
NY_7410,Single Family Residential,Bronx,3.0,2.0,Bronx,928.0,1920.0,1945.0,499.0,,40.8746,-73.864435,Bronx,No
NY_2844,Single Family Residential,Brooklyn,3.0,1.0,Dyker Heights,1535.0,2000.0,1899.0,815.0,,40.619518,-74.0186219,Dyker Heights,No
NY_4243,Condo/Co-op,Bronx,1.0,1.0,Bronx,850.0,,1957.0,988.0,,40.8921055,-73.8561334,Bronx,No
NY_1901,Townhouse,Staten Island,2.0,1.0,Tottenville,1600.0,11978.0,1901.0,192.0,,40.5118377,-74.2476474,Tottenville,No
NY_4847,Single Family Residential,Staten Island,2.0,1.0,New Dorp,548.0,1860.0,1920.0,284.0,,40.5634844,-74.1003324,New Dorp,No
NY_1084,Single Family Residential,Staten Island,3.0,1.0,Randall Manor,1320.0,4160.0,1925.0,155.0,,40.63403510000001,-74.1036934,Randall Manor,No
NY_10651,Condo/Co-op,Little Neck,3.0,1.0,Deepdale Gardens,960.0,,1955.0,537.0,,40.7562733,-73.72596209999998,Deepdale Gardens,No
NY_1984,Single Family Residential,Staten Island,3.0,4.0,Tottenville,2375.0,3900.0,1998.0,87.0,,40.5025499,-74.24724909999998,Tottenville,No
NY_5852,Condo/Co-op,Bronx,2.0,1.0,Bronx,900.0,,1932.0,803.0,,40.8522295,-73.86518709999999,Bronx,No
NY_5982,Multi-Family (2-4 Unit),Rosedale,8.0,5.0,Rosedale,3000.0,5200.0,1955.0,680.0,,40.655656,-73.741579,Rosedale,No
NY_7248,Townhouse,Bay Ridge,2.0,1.0,Bay Ridge,1248.0,1248.0,1930.0,568.0,,40.616133700000006,-74.03002059999999,Bay Ridge,No
NY_1434,Condo/Co-op,Bronx,1.0,1.0,Riverdale,950.0,,1930.0,989.0,,40.883124,-73.91646329999998,Riverdale,No
NY_2265,Condo/Co-op,Glen Oaks,3.0,1.0,Glen Oaks Village,812.0,,1950.0,801.0,,40.7516674,-73.71905600000002,Glen Oaks Village,wood floor
NY_9893,Single Family Residential,Bronx,3.0,2.0,Bronx,1980.0,2526.0,1935.0,969.0,,40.85308,-73.849885,Bronx,hardwood floor
NY_712,Single Family Residential,Staten Island,2.0,2.0,South Beach,1440.0,2500.0,1994.0,120.0,,40.5901799,-74.0800158,South Beach,No
NY_6468,Multi-Family (2-4 Unit),Bronx,5.0,2.5,Bronx,2100.0,2160.0,1992.0,964.0,,40.8284695,-73.88955849999998,Bronx,No
NY_3917,Condo/Co-op,Rego Park,1.0,1.0,Wetherole Plaza,530.0,,1963.0,948.0,250.0,40.7256915,-73.8588585,Wetherole Plaza,No
NY_3532,Multi-Family (2-4 Unit),Bronx,7.0,2.0,Bronx,2148.0,2500.0,1930.0,312.0,,40.852416,-73.905919,Bronx,No
NY_5511,Townhouse,Brooklyn,2.0,3.0,Gravesend,1878.0,1920.0,1955.0,824.0,,40.5939049,-73.9893732,Gravesend,No
